algorithm_id,bit_rule,contamination_id,geometry_id,point_count,m1_l1_locality,m1_l2_locality,recall_8_64,miad
A6_rch_b3_ogk,C0_uniform,D4,E6,320.0,1823.55 ± 94.3,2.47859e-07 ± 3.2e-07,0.813125 ± 0.0172,0.390821 ± 0.0195
A6_rch_b3_ogk,C0_uniform,D4,E6,480.0,1923.06 ± 13.5,7.30208e-08 ± 7.45e-08,0.769479 ± 0.0228,0.344572 ± 0.0137
A6_rch_b3_ogk,C0_uniform,D4,E7,320.0,4103.59 ± 407,3.99722e-08 ± 3.29e-08,0.817187 ± 0.0303,0.570518 ± 0.0717
A6_rch_b3_ogk,C0_uniform,D4,E7,480.0,4180.87 ± 108,1.04928e-08 ± 9.01e-09,0.796198 ± 0.00379,0.47096 ± 0.00324
A6_rch_b3_ogk,C0_uniform,D4,E8,320.0,37119.4 ± 6.09e+03,2.34999e-06 ± 1.88e-06,0.786328 ± 0.0438,0.886684 ± 0.185
A6_rch_b3_ogk,C0_uniform,D4,E8,480.0,41838.8 ± 8.88e+03,2.15199e-06 ± 2.95e-06,0.752083 ± 0.0241,0.719142 ± 0.0379
A6_rch_b3_ogk,C1_monotone_half,D0,E0,256.0,101.9 ± 40.3,4.47118e-05 ± 5.94e-05,0.634277 ± 0.0741,1.52749 ± 0.0823
A6_rch_b3_ogk,C1_monotone_half,D0,E0,384.0,112.275 ± 62.8,9.09701e-06 ± 4.07e-06,0.524479 ± 0.0344,1.49531 ± 0.0492
A6_rch_b3_ogk,C1_monotone_half,D0,E1,256.0,535.776 ± 254,0.000418154 ± 0.00025,0.938281 ± 0.0199,1.67823 ± 0.0812
A6_rch_b3_ogk,C1_monotone_half,D0,E1,384.0,731.827 ± 444,0.000136752 ± 8.55e-05,0.881641 ± 0.0158,1.59627 ± 0.0912
A6_rch_b3_ogk,C1_monotone_half,D0,E2,256.0,4015.5 ± 1.68e+03,0.0010436 ± 0.000661,0.963086 ± 0.0128,1.85137 ± 0.0641
A6_rch_b3_ogk,C1_monotone_half,D0,E2,384.0,5234.48 ± 4.04e+03,0.000298107 ± 0.000153,0.921549 ± 0.0125,1.72157 ± 0.0439
A6_rch_b3_ogk,C1_monotone_half,D0,E5,256.0,6.39043 ± 1.13,7.30606e-06 ± 3.22e-06,0.826562 ± 0.0188,0.524026 ± 0.0568
A6_rch_b3_ogk,C1_monotone_half,D0,E5,384.0,5.59425 ± 1.96,9.77006e-07 ± 5.45e-07,0.77526 ± 0.00827,0.467678 ± 0.0179
A6_rch_b3_ogk,C1_monotone_half,D0,E6,256.0,13.2557 ± 3.37,1.37664e-05 ± 5.65e-06,0.811914 ± 0.0144,0.660234 ± 0.0192
A6_rch_b3_ogk,C1_monotone_half,D0,E6,384.0,14.7228 ± 2.3,5.64321e-06 ± 4.9e-07,0.73776 ± 0.00731,0.556545 ± 0.00991
A6_rch_b3_ogk,C1_monotone_half,D0,E7,256.0,2.2126 ± 0.654,3.1658e-05 ± 9.82e-06,0.84082 ± 0.00703,0.678479 ± 0.0302
A6_rch_b3_ogk,C1_monotone_half,D0,E7,384.0,2.53719 ± 0.556,3.90565e-06 ± 1.48e-06,0.816797 ± 0.00264,0.614571 ± 0.0129
A6_rch_b3_ogk,C1_monotone_half,D0,E8,256.0,125.329 ± 63.1,5.79745e-06 ± 3.8e-06,0.669531 ± 0.0943,1.41792 ± 0.233
A6_rch_b3_ogk,C1_monotone_half,D0,E8,384.0,140.445 ± 60.7,4.71207e-06 ± 6.06e-06,0.600781 ± 0.092,1.28098 ± 0.293
A6_rch_b3_ogk,C1_monotone_half,D1,E0,269.0,21033.9 ± 1.65e+04,3.9193e-05 ± 2.56e-05,0.641357 ± 0.0586,2.08023 ± 0.141
A6_rch_b3_ogk,C1_monotone_half,D1,E0,403.0,22640 ± 1.4e+04,8.94456e-06 ± 6.85e-06,0.60794 ± 0.0316,2.08448 ± 0.219
A6_rch_b3_ogk,C1_monotone_half,D1,E1,269.0,183685 ± 1.09e+05,0.000264633 ± 0.000197,0.817007 ± 0.167,3.36143 ± 1.23
A6_rch_b3_ogk,C1_monotone_half,D1,E1,403.0,250003 ± 2.16e+05,0.000183828 ± 0.000154,0.783809 ± 0.16,3.36566 ± 1.2
A6_rch_b3_ogk,C1_monotone_half,D1,E2,269.0,1.29869e+06 ± 1.3e+06,0.000856298 ± 0.000685,0.841822 ± 0.19,5.14014 ± 2.51
A6_rch_b3_ogk,C1_monotone_half,D1,E2,403.0,2.60791e+06 ± 3.25e+06,0.000323001 ± 0.000466,0.796216 ± 0.214,5.21223 ± 2.44
A6_rch_b3_ogk,C1_monotone_half,D1,E5,269.0,441.536 ± 274,6.30536e-06 ± 2.14e-06,0.814405 ± 0.0232,0.587191 ± 0.0438
A6_rch_b3_ogk,C1_monotone_half,D1,E5,403.0,559.87 ± 179,4.77229e-07 ± 4.3e-07,0.718548 ± 0.0255,0.580705 ± 0.0409
A6_rch_b3_ogk,C1_monotone_half,D1,E6,269.0,1077.74 ± 402,7.31647e-06 ± 5.08e-06,0.765613 ± 0.035,0.791609 ± 0.053
A6_rch_b3_ogk,C1_monotone_half,D1,E6,403.0,1126.9 ± 120,3.63373e-06 ± 2.37e-06,0.695906 ± 0.00937,0.694857 ± 0.0491
A6_rch_b3_ogk,C1_monotone_half,D1,E7,269.0,292.595 ± 125,3.47063e-05 ± 1.15e-05,0.879926 ± 0.0124,0.747341 ± 0.0441
A6_rch_b3_ogk,C1_monotone_half,D1,E7,403.0,319.889 ± 126,3.61716e-06 ± 1.05e-06,0.791501 ± 0.00674,0.699444 ± 0.0368
A6_rch_b3_ogk,C1_monotone_half,D1,E8,269.0,15190.5 ± 1.17e+04,8.51421e-06 ± 5.25e-06,0.665706 ± 0.0798,1.96672 ± 0.226
A6_rch_b3_ogk,C1_monotone_half,D1,E8,403.0,24889.5 ± 1.03e+04,6.4345e-06 ± 9.54e-06,0.617928 ± 0.0402,2.05114 ± 0.104
A6_rch_b3_ogk,C1_monotone_half,D2,E0,294.0,20895.2 ± 6.22e+03,5.2035e-05 ± 4.91e-05,0.635204 ± 0.0662,3.27011 ± 0.437
A6_rch_b3_ogk,C1_monotone_half,D2,E0,442.0,31699 ± 1.6e+04,7.7322e-06 ± 4.32e-06,0.606278 ± 0.0347,3.43333 ± 0.307
A6_rch_b3_ogk,C1_monotone_half,D2,E1,294.0,392519 ± 5.73e+05,0.000298687 ± 0.00013,0.812755 ± 0.169,5.89996 ± 2.05
A6_rch_b3_ogk,C1_monotone_half,D2,E1,442.0,359196 ± 2.91e+05,0.000157012 ± 0.00011,0.840441 ± 0.0211,5.9349 ± 1.91
A6_rch_b3_ogk,C1_monotone_half,D2,E2,294.0,2.93953e+06 ± 5.27e+06,0.00116148 ± 0.000868,0.84898 ± 0.196,9.5913 ± 4.59
A6_rch_b3_ogk,C1_monotone_half,D2,E2,442.0,2.17476e+06 ± 1.98e+06,0.000302608 ± 0.00018,0.874095 ± 0.017,9.80813 ± 4.32
A6_rch_b3_ogk,C1_monotone_half,D2,E5,294.0,652.464 ± 67.1,4.71375e-06 ± 3.84e-06,0.811735 ± 0.0404,0.904452 ± 0.039
A6_rch_b3_ogk,C1_monotone_half,D2,E5,442.0,742.745 ± 169,7.81941e-07 ± 1.16e-06,0.721267 ± 0.00715,0.888243 ± 0.0665
A6_rch_b3_ogk,C1_monotone_half,D2,E6,294.0,1409.61 ± 534,7.63912e-06 ± 7.62e-06,0.772024 ± 0.0358,1.13179 ± 0.0561
A6_rch_b3_ogk,C1_monotone_half,D2,E6,442.0,1739.24 ± 580,4.62825e-06 ± 2.55e-06,0.699434 ± 0.0133,1.04679 ± 0.118
A6_rch_b3_ogk,C1_monotone_half,D2,E7,294.0,302.784 ± 172,3.13822e-05 ± 4.07e-06,0.886054 ± 0.0197,0.93667 ± 0.0406
A6_rch_b3_ogk,C1_monotone_half,D2,E7,442.0,258.264 ± 73.7,4.99661e-06 ± 3.25e-06,0.799943 ± 0.00703,0.902882 ± 0.0214
A6_rch_b3_ogk,C1_monotone_half,D2,E8,294.0,28586.9 ± 1.91e+04,1.09437e-05 ± 1.39e-05,0.696684 ± 0.0393,3.23709 ± 0.234
A6_rch_b3_ogk,C1_monotone_half,D2,E8,442.0,37308.8 ± 1.37e+04,4.60144e-06 ± 7.21e-06,0.656052 ± 0.0215,3.20245 ± 0.164
A6_rch_b3_ogk,C1_monotone_half,D3,E0,320.0,27719.9 ± 4.95e+03,4.40654e-05 ± 3.82e-05,0.682891 ± 0.0343,4.19326 ± 0.367
A6_rch_b3_ogk,C1_monotone_half,D3,E0,480.0,33704.8 ± 3.87e+03,1.00038e-05 ± 6.03e-06,0.639427 ± 0.0297,4.23755 ± 0.187
A6_rch_b3_ogk,C1_monotone_half,D3,E1,320.0,318231 ± 2.84e+05,0.000289348 ± 0.000229,0.865 ± 0.0423,7.65367 ± 2.19
A6_rch_b3_ogk,C1_monotone_half,D3,E1,480.0,345743 ± 2.91e+05,0.00015009 ± 0.000107,0.838854 ± 0.0217,7.84782 ± 2.74
A6_rch_b3_ogk,C1_monotone_half,D3,E2,320.0,1.92639e+06 ± 2.34e+06,0.000739619 ± 0.000517,0.91125 ± 0.0356,12.6962 ± 5.27
A6_rch_b3_ogk,C1_monotone_half,D3,E2,480.0,2.66677e+06 ± 2.44e+06,0.00017415 ± 9.92e-05,0.875365 ± 0.0195,13.7653 ± 6.8
A6_rch_b3_ogk,C1_monotone_half,D3,E5,320.0,645.324 ± 76.1,2.54592e-06 ± 1.57e-06,0.786172 ± 0.0132,1.09153 ± 0.0685
A6_rch_b3_ogk,C1_monotone_half,D3,E5,480.0,892.444 ± 250,1.34288e-06 ± 1.62e-06,0.739167 ± 0.0318,1.06619 ± 0.0607
A6_rch_b3_ogk,C1_monotone_half,D3,E6,320.0,1829.64 ± 759,9.10315e-06 ± 3.94e-06,0.749922 ± 0.0424,1.43483 ± 0.114
A6_rch_b3_ogk,C1_monotone_half,D3,E6,480.0,1975.96 ± 718,4.15859e-06 ± 2.24e-06,0.702031 ± 0.0115,1.31442 ± 0.0594
A6_rch_b3_ogk,C1_monotone_half,D3,E7,320.0,222.813 ± 47.8,2.43983e-05 ± 6.61e-06,0.885703 ± 0.0129,1.10996 ± 0.0499
A6_rch_b3_ogk,C1_monotone_half,D3,E7,480.0,226.782 ± 20.1,4.33557e-06 ± 1.64e-06,0.803177 ± 0.0101,1.03236 ± 0.0261
A6_rch_b3_ogk,C1_monotone_half,D3,E8,320.0,33723.2 ± 1.41e+04,1.01795e-05 ± 8.82e-06,0.714609 ± 0.033,4.20178 ± 0.313
A6_rch_b3_ogk,C1_monotone_half,D3,E8,480.0,42153.9 ± 1.02e+04,7.07862e-06 ± 8.38e-06,0.67849 ± 0.0263,4.25346 ± 0.285
A6_rch_b3_ogk,C1_monotone_half,D4,E0,320.0,36517.3 ± 1.38e+04,8.19758e-06 ± 8.37e-06,0.751406 ± 0.0399,1.23528 ± 0.124
A6_rch_b3_ogk,C1_monotone_half,D4,E0,480.0,39490 ± 1.61e+04,1.76977e-06 ± 2.08e-06,0.69401 ± 0.0453,1.13524 ± 0.103
A6_rch_b3_ogk,C1_monotone_half,D4,E1,320.0,689653 ± 8.77e+04,4.58162e-05 ± 4.58e-05,0.906406 ± 0.0188,1.6212 ± 0.0706
A6_rch_b3_ogk,C1_monotone_half,D4,E1,480.0,1.00613e+06 ± 6.27e+05,3.26527e-05 ± 2.04e-05,0.809844 ± 0.156,1.75174 ± 0.922
A6_rch_b3_ogk,C1_monotone_half,D4,E2,320.0,5.18207e+06 ± 1.29e+06,0.000236072 ± 0.00022,0.925469 ± 0.0167,2.09816 ± 0.138
A6_rch_b3_ogk,C1_monotone_half,D4,E2,480.0,8.0448e+06 ± 5.63e+06,0.000108526 ± 0.000134,0.832344 ± 0.156,2.31541 ± 1.43
A6_rch_b3_ogk,C1_monotone_half,D4,E5,320.0,912.626 ± 325,6.82078e-08 ± 6.5e-08,0.841328 ± 0.018,0.468176 ± 0.0263
A6_rch_b3_ogk,C1_monotone_half,D4,E5,480.0,804.23 ± 5.59,3.24034e-08 ± 3.3e-08,0.810312 ± 0.00606,0.375615 ± 0.00982
A6_rch_b3_ogk,C1_monotone_half,D4,E6,320.0,2273.6 ± 773,1.4497e-07 ± 1.83e-07,0.799609 ± 0.0294,0.487234 ± 0.153
A6_rch_b3_ogk,C1_monotone_half,D4,E6,480.0,1652.87 ± 9.31,6.49283e-08 ± 1.14e-07,0.758177 ± 0.00664,0.627476 ± 0.0121
A6_rch_b3_ogk,C1_monotone_half,D4,E7,320.0,2385.85 ± 40.1,1.65387e-07 ± 1.52e-07,0.906484 ± 0.00468,0.518819 ± 0.00616
A6_rch_b3_ogk,C1_monotone_half,D4,E7,480.0,2419.52 ± 8.21,3.57255e-08 ± 2.13e-08,0.822708 ± 0.00183,0.467307 ± 0.00112
A6_rch_b3_ogk,C1_monotone_half,D4,E8,320.0,40752.7 ± 9.7e+03,4.12464e-06 ± 4.97e-06,0.801953 ± 0.039,1.03684 ± 0.0758
A6_rch_b3_ogk,C1_monotone_half,D4,E8,480.0,48481.2 ± 1.59e+04,2.56742e-06 ± 1.92e-06,0.726615 ± 0.0963,1.04424 ± 0.0782
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E0,256.0,43.6415 ± 18.6,4.69255e-05 ± 3.12e-05,0.766113 ± 0.027,0.755217 ± 0.0255
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E0,384.0,60.5179 ± 56.9,1.44426e-05 ± 3.78e-06,0.715104 ± 0.0111,0.675191 ± 0.0167
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E1,256.0,922.819 ± 249,0.00045142 ± 0.00046,0.830176 ± 0.0654,1.28506 ± 0.0908
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E1,384.0,1961.88 ± 1.93e+03,8.52175e-05 ± 7.14e-05,0.790365 ± 0.0146,1.16014 ± 0.0657
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E2,256.0,5355.11 ± 1.31e+03,0.00117438 ± 0.000943,0.882422 ± 0.0191,1.67819 ± 0.0724
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E2,384.0,5059.81 ± 4.52e+03,0.000458238 ± 0.000428,0.86556 ± 0.0341,1.45581 ± 0.0579
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E5,256.0,1.36784 ± 1.17,3.15756e-06 ± 9.32e-07,0.873633 ± 0.00818,0.183863 ± 0.00813
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E5,384.0,0.640128 ± 0.321,5.72258e-07 ± 4.05e-07,0.869922 ± 0.00579,0.15025 ± 0.00535
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E6,256.0,1.71567 ± 0.782,7.5696e-06 ± 7.27e-06,0.850488 ± 0.0125,0.272091 ± 0.00448
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E6,384.0,2.15455 ± 0.922,1.94475e-06 ± 1.87e-07,0.793229 ± 0.00939,0.225851 ± 0.00322
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E7,256.0,5.15076 ± 4.71,1.66404e-05 ± 4.16e-06,0.848437 ± 0.00575,0.310924 ± 0.00867
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E7,384.0,3.15971 ± 2.12,3.61493e-06 ± 2.29e-06,0.863867 ± 0.00649,0.251878 ± 0.00705
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E8,256.0,80.5833 ± 81.7,1.22793e-05 ± 1.13e-05,0.760352 ± 0.0112,0.686153 ± 0.0237
A6_rch_b3_ogk,C2_occupancy_floor1,D0,E8,384.0,87.8289 ± 17.1,6.72717e-06 ± 8.97e-06,0.730273 ± 0.0288,0.614415 ± 0.0274
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E0,269.0,13099.4 ± 5.85e+03,3.05086e-05 ± 1.8e-05,0.755297 ± 0.0303,1.81666 ± 0.0338
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E0,403.0,12257.8 ± 7.04e+03,1.68288e-05 ± 2.17e-05,0.745596 ± 0.0241,1.6231 ± 0.184
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E1,269.0,152396 ± 8.72e+04,0.000274952 ± 0.00024,0.689033 ± 0.029,3.22248 ± 0.552
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E1,403.0,216109 ± 1.33e+05,0.000100662 ± 7.41e-05,0.680521 ± 0.0424,3.08305 ± 0.529
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E2,269.0,1.55738e+06 ± 1.8e+06,0.000450781 ± 0.000657,0.640613 ± 0.0707,5.35588 ± 0.999
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E2,403.0,1.43509e+06 ± 6.52e+05,0.00015186 ± 0.00021,0.590757 ± 0.0542,4.98601 ± 0.986
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E5,269.0,223.825 ± 99,3.21344e-06 ± 8.62e-07,0.827138 ± 0.0281,0.444358 ± 0.0201
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E5,403.0,142.514 ± 62.5,3.4322e-07 ± 1.7e-07,0.829156 ± 0.01,0.356512 ± 0.0124
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E6,269.0,631.777 ± 398,7.01551e-06 ± 3.73e-06,0.801301 ± 0.0146,0.538771 ± 0.0301
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E6,403.0,483.941 ± 372,3.9481e-06 ± 2.9e-06,0.787097 ± 0.0105,0.474593 ± 0.0365
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E7,269.0,402.021 ± 216,1.86493e-05 ± 5.42e-06,0.802974 ± 0.0264,0.660845 ± 0.0357
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E7,403.0,831.265 ± 151,2.79382e-06 ± 1.44e-06,0.819727 ± 0.00698,0.455022 ± 0.00681
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E8,269.0,9058.75 ± 4.28e+03,1.1109e-05 ± 7.29e-06,0.75855 ± 0.0155,1.64932 ± 0.176
A6_rch_b3_ogk,C2_occupancy_floor1,D1,E8,403.0,15755 ± 2.08e+04,6.71949e-06 ± 1.15e-05,0.753846 ± 0.0439,1.50818 ± 0.0981
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E0,294.0,10466.6 ± 7.46e+03,4.70115e-05 ± 5.39e-05,0.720323 ± 0.0304,2.25742 ± 0.128
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E0,442.0,16285 ± 9.88e+03,7.08683e-06 ± 3.64e-06,0.713914 ± 0.00792,2.10023 ± 0.124
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E1,294.0,151842 ± 4.38e+04,0.000226429 ± 0.000175,0.680697 ± 0.0632,4.751 ± 0.959
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E1,442.0,321333 ± 3.2e+05,9.208e-05 ± 9.99e-05,0.683088 ± 0.0353,4.43564 ± 0.822
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E2,294.0,1.14667e+06 ± 3.11e+05,0.000405322 ± 0.000529,0.621769 ± 0.0917,7.58507 ± 1.53
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E2,442.0,1.66009e+06 ± 1.06e+06,0.000132865 ± 0.000161,0.618948 ± 0.0418,7.241 ± 1.93
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E5,294.0,124.19 ± 65.9,1.83827e-06 ± 1.82e-06,0.83733 ± 0.0241,0.519958 ± 0.0201
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E5,442.0,153.073 ± 78.9,3.54585e-07 ± 1.75e-07,0.823303 ± 0.0277,0.497445 ± 0.0512
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E6,294.0,393.914 ± 201,5.97076e-06 ± 3.77e-06,0.788435 ± 0.00955,0.674766 ± 0.0453
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E6,442.0,347.404 ± 112,2.68418e-06 ± 1.99e-06,0.789876 ± 0.0154,0.603054 ± 0.0405
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E7,294.0,598.235 ± 314,1.69615e-05 ± 5.08e-06,0.817687 ± 0.00581,0.68972 ± 0.0694
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E7,442.0,833.657 ± 150,2.39148e-06 ± 1.1e-06,0.824152 ± 0.00541,0.593861 ± 0.0477
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E8,294.0,12965.5 ± 1.71e+04,7.24164e-06 ± 8.26e-06,0.739116 ± 0.0307,2.15037 ± 0.104
A6_rch_b3_ogk,C2_occupancy_floor1,D2,E8,442.0,21192.8 ± 1.98e+04,3.17193e-06 ± 2.26e-06,0.725339 ± 0.0468,2.08477 ± 0.0719
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E0,320.0,14140.6 ± 1.5e+04,5.1325e-05 ± 4.23e-05,0.712813 ± 0.0163,2.60037 ± 0.25
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E0,480.0,14729.8 ± 7.88e+03,5.22015e-06 ± 4.14e-06,0.709167 ± 0.0157,2.31523 ± 0.109
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E1,320.0,169732 ± 3.8e+04,8.84807e-05 ± 7.94e-05,0.691797 ± 0.0588,5.56334 ± 0.995
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E1,480.0,366544 ± 5.45e+05,5.66264e-05 ± 7.93e-05,0.685365 ± 0.0457,5.11021 ± 1.06
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E2,320.0,1.14465e+06 ± 5.46e+05,0.000229455 ± 0.000353,0.628437 ± 0.0478,9.08629 ± 1.75
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E2,480.0,2.88731e+06 ± 4.71e+06,8.00678e-05 ± 0.000138,0.621354 ± 0.0484,8.71153 ± 2.58
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E5,320.0,144.125 ± 118,2.47274e-06 ± 1.6e-06,0.844297 ± 0.0297,0.617078 ± 0.0203
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E5,480.0,150.915 ± 73.1,4.30711e-07 ± 3.74e-07,0.829115 ± 0.0264,0.531462 ± 0.0422
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E6,320.0,525.089 ± 307,1.17191e-05 ± 7.26e-06,0.788906 ± 0.0177,0.795441 ± 0.0553
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E6,480.0,351.988 ± 207,2.81808e-06 ± 1.64e-06,0.79 ± 0.0143,0.666737 ± 0.0383
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E7,320.0,455.483 ± 327,1.40122e-05 ± 2.32e-06,0.824453 ± 0.00935,0.803227 ± 0.0874
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E7,480.0,694.499 ± 212,2.87615e-06 ± 1.95e-06,0.828854 ± 0.0151,0.641958 ± 0.0271
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E8,320.0,9675.69 ± 4.07e+03,1.30063e-05 ± 2.19e-05,0.723125 ± 0.0405,2.44218 ± 0.0923
A6_rch_b3_ogk,C2_occupancy_floor1,D3,E8,480.0,16279.3 ± 1.24e+04,4.84685e-06 ± 3.44e-06,0.726875 ± 0.0536,2.18995 ± 0.137
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E0,320.0,37156.8 ± 1.17e+04,7.33615e-06 ± 5.93e-06,0.80375 ± 0.0168,1.01984 ± 0.117
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E0,480.0,39739.4 ± 1.1e+04,1.88274e-06 ± 8.9e-07,0.794063 ± 0.033,0.982359 ± 0.0969
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E1,320.0,784316 ± 1.88e+05,6.35084e-05 ± 8.56e-05,0.819453 ± 0.0548,1.9781 ± 0.498
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E1,480.0,1.0102e+06 ± 5.31e+05,2.77034e-05 ± 2.47e-05,0.768802 ± 0.051,1.79952 ± 0.517
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E2,320.0,5.42862e+06 ± 7.84e+05,0.000262337 ± 0.000385,0.787656 ± 0.111,2.87472 ± 0.723
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E2,480.0,7.78895e+06 ± 4.49e+06,8.02724e-05 ± 0.000128,0.756979 ± 0.0443,2.66494 ± 0.865
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E5,320.0,881.171 ± 140,1.00094e-07 ± 9.33e-08,0.840469 ± 0.0145,0.285128 ± 0.0146
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E5,480.0,881.131 ± 14.1,5.49437e-08 ± 5.91e-08,0.840833 ± 0.0114,0.244936 ± 0.00509
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E6,320.0,2157.58 ± 553,2.32309e-07 ± 2.59e-07,0.829375 ± 0.0151,0.367508 ± 0.017
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E6,480.0,1673.29 ± 90.1,7.21611e-08 ± 8.31e-08,0.823385 ± 0.00671,0.304752 ± 0.021
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E7,320.0,2693 ± 358,7.56956e-08 ± 5.42e-08,0.830078 ± 0.0138,0.429865 ± 0.0195
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E7,480.0,2574.48 ± 60.9,2.25339e-08 ± 1.8e-08,0.79526 ± 0.007,0.376551 ± 0.000976
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E8,320.0,39254.5 ± 6.76e+03,5.51125e-06 ± 5.37e-06,0.827109 ± 0.0433,0.969108 ± 0.0696
A6_rch_b3_ogk,C2_occupancy_floor1,D4,E8,480.0,47803.4 ± 1.08e+04,2.139e-06 ± 5.82e-07,0.806562 ± 0.0275,0.86798 ± 0.104
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E0,256.0,19.9978 ± 12.5,4.58401e-05 ± 2.87e-05,0.780859 ± 0.0146,0.700538 ± 0.0182
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E0,384.0,18.174 ± 11.1,1.30093e-05 ± 3.62e-06,0.735091 ± 0.0279,0.634859 ± 0.00249
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E1,256.0,1029.34 ± 699,0.000597654 ± 0.000363,0.85 ± 0.0391,1.27848 ± 0.06
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E1,384.0,1676.71 ± 1.45e+03,9.56283e-05 ± 5.96e-05,0.801302 ± 0.0324,1.14139 ± 0.0577
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E2,256.0,3053.21 ± 1.71e+03,0.000803579 ± 0.000584,0.900488 ± 0.0181,1.64636 ± 0.0416
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E2,384.0,5647.01 ± 7.44e+03,0.000457182 ± 0.000493,0.858008 ± 0.0518,1.51556 ± 0.148
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E5,256.0,1.37353 ± 1.16,3.28452e-06 ± 1.09e-06,0.874902 ± 0.00706,0.180255 ± 0.00748
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E5,384.0,0.742717 ± 0.274,5.7731e-07 ± 4.13e-07,0.866146 ± 0.00503,0.151981 ± 0.00403
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E6,256.0,1.71567 ± 0.782,7.5696e-06 ± 7.27e-06,0.850488 ± 0.0125,0.272091 ± 0.00448
A6_rch_b3_ogk,C3_frame_core_occupancy,D0,E6,384.0,2.15455 ± 0.922,1.94475e-06 ± 1.87e-07,0.793229 ± 0.00939,0.225851 ± 0.00322
