runlist,algorithm_id,method,bit_rule,bit_allocator,contamination_id,contamination_mode,geometry_id,point_count,clean_point_count,seed,frame_estimator,sort_seconds_off,sort_seconds_all,sort_seconds_all_minus_off,sort_seconds_all_minus_off_percent,miad_off,miad_all,miad_all_minus_off,miad_all_minus_off_percent,m1_l1_locality_off,m1_l1_locality_all,m1_l1_locality_all_minus_off,m1_l1_locality_all_minus_off_percent,l1_locality_off,l1_locality_all,l1_locality_all_minus_off,l1_locality_all_minus_off_percent,m1_l2_locality_off,m1_l2_locality_all,m1_l2_locality_all_minus_off,m1_l2_locality_all_minus_off_percent,l2_locality_off,l2_locality_all,l2_locality_all_minus_off,l2_locality_all_minus_off_percent,recall_8_64_off,recall_8_64_all,recall_8_64_all_minus_off,recall_8_64_all_minus_off_percent,block_read_mean_off,block_read_mean_all,block_read_mean_all_minus_off,block_read_mean_all_minus_off_percent,block_read_p95_off,block_read_p95_all,block_read_p95_all_minus_off,block_read_p95_all_minus_off_percent,cache_miss_rate_off,cache_miss_rate_all,cache_miss_rate_all_minus_off,cache_miss_rate_all_minus_off_percent,kendall_tau_clean_off,kendall_tau_clean_all,kendall_tau_clean_all_minus_off,kendall_tau_clean_all_minus_off_percent,frame_angle_rad_off,frame_angle_rad_all,frame_angle_rad_all_minus_off,frame_angle_rad_all_minus_off_percent
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,294.0,256.0,1.0,det_mcd,0.000705838,0.003307846,0.002602008,368.640962941,0.704563797041,0.553286359591,-0.15127743745,-21.4710772943,,,,,,,,,,,,,,,,,,,,,5.41316451664,5.37626286235,-0.0369016542936,-0.681702065034,11.9855089555,11.9855089555,0,0,0.227212498459,0.23240902323,0.00519652477123,2.28707699025,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,294.0,256.0,2.0,det_mcd,0.000754599,0.003371667,0.002617068,346.815725968,0.693186797441,0.554262420844,-0.138924376598,-20.0414054495,,,,,,,,,,,,,,,,,,,,,5.78371581313,6.48156537627,0.697849563143,12.0657650841,15.2160707458,15.2160707458,0,0,0.231640588977,0.235880373053,0.00423978407681,1.83032865507,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,294.0,256.0,3.0,det_mcd,0.000708332,0.002860226,0.002151894,303.797371854,0.666811819131,0.534379152573,-0.132432666558,-19.8605757664,,,,,,,,,,,,,,,,,,,,,5.18708173502,4.72355568272,-0.463526052307,-8.93616248953,11.4113895705,11.4113895705,0,0,0.236584639398,0.227987143582,-0.00859749581584,-3.63400423532,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,294.0,256.0,4.0,det_mcd,0.000785128,0.002490124,0.001704996,217.161532897,0.75111389677,0.594176335682,-0.156937561088,-20.8939765012,,,,,,,,,,,,,,,,,,,,,6.20016289497,6.15736952572,-0.0427933692444,-0.690197499152,13.2785625147,13.2785625147,0,0,0.217397005219,0.227305188303,0.0099081830846,4.55764469922,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,589.0,512.0,0.0,det_mcd,0.001867028,0.008046506,0.006179478,330.979396131,0.545662590696,0.417459311692,-0.128203279004,-23.4949731189,,,,,,,,,,,,,,,,,,,,,4.34100042678,4.44461854114,0.103618114368,2.38696392954,13.0955884282,13.0955884282,0,0,0.21506427386,0.2070643771,-0.00799989676004,-3.71977019542,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,589.0,512.0,1.0,det_mcd,0.001652151,0.006886756,0.005234605,316.835749275,0.504925869824,0.38392701947,-0.120998850354,-23.9636860746,,,,,,,,,,,,,,,,,,,,,3.76106017778,3.55849808497,-0.202562092812,-5.38577111871,11.1764600964,9.57444175359,-1.60201834277,-14.3338617859,0.224519601395,0.199436045478,-0.0250835559162,-11.1721006809,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,589.0,512.0,2.0,det_mcd,0.00214836,0.006591715,0.004443355,206.825438939,0.532323734048,0.37391085757,-0.158412876477,-29.7587476089,,,,,,,,,,,,,,,,,,,,,3.73669451871,3.78108489917,0.0443903804653,1.18795850833,12.4432476991,11.7114066538,-0.731841045313,-5.88143114251,0.21860861866,0.231493068759,0.0128844500988,5.89384360863,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,589.0,512.0,3.0,det_mcd,0.002181734,0.007203276,0.005021542,230.162888785,0.525349281974,0.393988023509,-0.131361258465,-25.0045565822,,,,,,,,,,,,,,,,,,,,,4.20024024778,4.31646437368,0.116224125907,2.76708281077,15.7644628875,14.8569903212,-0.90747256627,-5.7564445598,0.217412148553,0.204364465113,-0.01304768344,-6.00135895204,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E6,589.0,512.0,4.0,det_mcd,0.002560261,0.008578155,0.006017894,235.050020291,0.515187396244,0.388523326207,-0.126664070037,-24.5860187886,,,,,,,,,,,,,,,,,,,,,3.93349201687,3.64267248488,-0.290819531994,-7.39341864039,12.8283947271,8.87878852805,-3.94960619904,-30.7880002375,0.219643920089,0.208705715244,-0.0109382048457,-4.97997160188,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,147.0,128.0,0.0,det_mcd,0.000379228,0.001212,0.000832772,219.596654255,0.855001609958,0.633500735496,-0.221500874463,-25.9064862432,,,,,,,,,,,,,,,,,,,,,6.16189849337,6.27948985718,0.117591363804,1.90836255953,9.612825659,9.75507461513,0.142248956132,1.47978296058,0.229323234039,0.227384709836,-0.00193852420216,-0.845323942114,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,147.0,128.0,1.0,det_mcd,0.000341778,0.001162545,0.000820767,240.146235276,0.79543096276,0.616455671249,-0.178975291511,-22.5004179986,,,,,,,,,,,,,,,,,,,,,6.75348701948,6.79350115196,0.0400141324847,0.592495882043,9.85889971462,10.2050797521,0.346180037437,3.51134556043,0.232812493808,0.235056993612,0.00224449980388,0.964080478314,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,147.0,128.0,2.0,det_mcd,0.000375081,0.001871951,0.00149687,399.079132241,0.868164735645,0.668996046272,-0.199168689374,-22.9413475572,,,,,,,,,,,,,,,,,,,,,6.72507072528,6.72527348501,0.000202759729726,0.00301498286054,9.98932621178,10.1371588578,0.147832646056,1.47990608097,0.237791304077,0.24061350272,0.00282219864295,1.18683845648,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,147.0,128.0,3.0,det_mcd,0.000410608,0.001255011,0.000844403,205.646991778,0.795501987631,0.636031171464,-0.159470816168,-20.0465641378,,,,,,,,,,,,,,,,,,,,,6.15193683553,6.22335743277,0.0714205972475,1.16094490495,9.74314576758,9.74314576758,0,0,0.237785272979,0.234558881919,-0.00322639106092,-1.35685066636,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,147.0,128.0,4.0,det_mcd,0.000350474,0.00119655,0.000846076,241.409063154,0.817968237783,0.582304340857,-0.235663896926,-28.8108860517,,,,,,,,,,,,,,,,,,,,,5.9678991639,5.86958806191,-0.0983111019884,-1.64733182127,8.9622084984,8.9622084984,0,0,0.239403486662,0.236589924993,-0.00281356166897,-1.17523838445,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,294.0,256.0,0.0,det_mcd,0.000910826,0.003088029,0.002177203,239.036105689,0.655299235841,0.47259008521,-0.182709150631,-27.8817890572,,,,,,,,,,,,,,,,,,,,,4.64930749162,4.54818870527,-0.101118786345,-2.17492145933,9.64196024459,9.89373892837,0.251778683777,2.61128108175,0.22608296284,0.224290882278,-0.00179208056187,-0.792665019672,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,294.0,256.0,1.0,det_mcd,0.000913251,0.003070305,0.002157054,236.195087659,0.630459884425,0.44919372159,-0.181266162835,-28.7514189742,,,,,,,,,,,,,,,,,,,,,4.45611005655,4.77255717201,0.316447115456,7.1014205538,9.97180851388,10.0338845047,0.0620759908215,0.622514870147,0.226191950232,0.223180472288,-0.00301147794433,-1.3313815727,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,294.0,256.0,2.0,det_mcd,0.000956732,0.003559703,0.002602971,272.068980655,0.796148117732,0.624039172117,-0.172108945615,-21.6177042665,,,,,,,,,,,,,,,,,,,,,7.08843755667,6.75525240375,-0.333185152919,-4.70040330122,10.1828409633,10.0552559739,-0.127584989319,-1.25294099927,0.21952876476,0.234930849059,0.0154020842995,7.01597547653,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,294.0,256.0,3.0,det_mcd,0.000857164,0.003027393,0.002170229,253.187138051,0.689166299154,0.504509609322,-0.184656689832,-26.7942135387,,,,,,,,,,,,,,,,,,,,,4.92034737098,4.87730918022,-0.0430381907599,-0.874698217727,9.91022646556,9.91022646556,0,0,0.226578692958,0.23912914727,0.0125504543118,5.539114975,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,294.0,256.0,4.0,det_mcd,0.000701089,0.003317002,0.002615913,373.121386871,0.653777898738,0.471482605321,-0.182295293417,-27.8833673896,,,,,,,,,,,,,,,,,,,,,4.89712668622,4.87792456601,-0.0192021202144,-0.392109933943,9.51769133931,9.42545375367,-0.0922375856447,-0.969117219253,0.223613554211,0.220462033561,-0.0031515206504,-1.40936029639,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,589.0,512.0,0.0,det_mcd,0.002202653,0.007212393,0.00500974,227.441181157,0.591018338436,0.408447324549,-0.182571013888,-30.8909219925,,,,,,,,,,,,,,,,,,,,,5.58371198108,5.34407159764,-0.239640383445,-4.29177551164,9.71380737832,9.71380737832,0,0,0.210556880214,0.219716261749,0.00915938153483,4.35007468079,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,589.0,512.0,1.0,det_mcd,0.002888042,0.007252449,0.004364407,151.119928311,0.612189812784,0.434518422701,-0.177671390083,-29.0222715852,,,,,,,,,,,,,,,,,,,,,5.75422173015,5.47288181681,-0.281339913346,-4.88927828192,10.1436771141,10.0530707217,-0.0906063923402,-0.893230248966,0.212328866248,0.224525177616,0.0121963113682,5.74406654343,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,589.0,512.0,2.0,det_mcd,0.00201074,0.007312042,0.005301302,263.649303242,0.605851498908,0.435179947855,-0.170671551053,-28.1705255101,,,,,,,,,,,,,,,,,,,,,5.83642927223,5.32821556219,-0.508213710043,-8.7076136168,10.4898530459,10.2493837002,-0.240469345685,-2.29239956588,0.21633371646,0.216607008456,0.00027329199534,0.126328895843,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,589.0,512.0,3.0,det_mcd,0.003248014,0.007476243,0.004228229,130.17890317,0.599586537123,0.439572040663,-0.16001449646,-26.687473209,,,,,,,,,,,,,,,,,,,,,5.44337693011,4.99168095546,-0.451695974648,-8.29808371619,9.92091746902,9.8203741289,-0.100543340117,-1.01344800449,0.209132052558,0.211157354799,0.00202530224016,0.968432249092,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E7,589.0,512.0,4.0,det_mcd,0.002403063,0.007603495,0.005200432,216.40847535,0.486810648883,0.360247973055,-0.126562675828,-25.9983375709,,,,,,,,,,,,,,,,,,,,,3.58477131283,3.19520010405,-0.389571208782,-10.8673936155,8.97971551885,8.88997973861,-0.0897357802437,-0.99931651571,0.211864820733,0.218780760825,0.00691594009189,3.26431734535,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,147.0,128.0,0.0,det_mcd,0.000331979,0.001764808,0.001432829,431.602300145,2.66115359282,2.10784411245,-0.553309480375,-20.7920911392,,,,,,,,,,,,,,,,,,,,,21.6083203183,21.2441942131,-0.364126105199,-1.6851198975,27.2627332685,27.2627332685,0,0,0.230767695397,0.229885968947,-0.000881726450102,-0.382084003823,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,147.0,128.0,1.0,det_mcd,0.0003541,0.001814723,0.001460623,412.488844959,2.52529035803,1.84971468088,-0.67557567715,-26.7523960166,,,,,,,,,,,,,,,,,,,,,17.77680815,18.1777266823,0.400918532324,2.25528975136,21.3323726605,31.7605875781,10.4282149176,48.8844587685,0.228803078735,0.235956288863,0.00715321012885,3.12636096001,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,147.0,128.0,2.0,det_mcd,0.000351847,0.00158676,0.001234913,350.980113515,2.50726553865,1.97281966806,-0.534445870586,-21.3158862653,,,,,,,,,,,,,,,,,,,,,21.3630505025,19.9245817977,-1.43846870485,-6.73344242048,29.6825059601,24.4553163243,-5.22718963584,-17.6103380317,0.238775673941,0.231262856719,-0.00751281722189,-3.14639137978,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,147.0,128.0,3.0,det_mcd,0.000329645,0.001356884,0.001027239,311.619772786,2.67520803466,1.93012784485,-0.745080189815,-27.8512990452,,,,,,,,,,,,,,,,,,,,,18.4932121915,15.9176253546,-2.57558683691,-13.9272010197,24.6632630156,22.8585346621,-1.80472835351,-7.31747600619,0.226529110031,0.235259364292,0.00873025426044,3.85392158175,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,147.0,128.0,4.0,det_mcd,0.000318784,0.001148178,0.000829394,260.174287292,2.56735706738,1.80124472723,-0.766112340155,-29.8405060164,,,,,,,,,,,,,,,,,,,,,20.6127047112,18.0755384296,-2.53716628153,-12.3087499534,27.3641417358,19.5794784621,-7.78466327367,-28.448410145,0.23848052986,0.226679362349,-0.0118011675109,-4.9484825943,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,294.0,256.0,0.0,det_mcd,0.001056541,0.003663219,0.002606678,246.718111271,2.20104154091,1.83160767923,-0.369433861681,-16.7845020102,,,,,,,,,,,,,,,,,,,,,20.0373166393,19.4234834352,-0.613833204077,-3.0634501372,27.7594111076,26.4170209525,-1.34239015514,-4.83580199138,0.223956161083,0.227726648952,0.00377048786961,1.68358300633,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,294.0,256.0,1.0,det_mcd,0.000945351,0.003485422,0.002540071,268.690782577,2.0659894284,1.69754975224,-0.368439676154,-17.833570254,,,,,,,,,,,,,,,,,,,,,18.3351083305,17.8276151638,-0.507493166715,-2.76787656536,28.2300075318,31.6450126883,3.41500515646,12.0970749038,0.224370591085,0.226653870615,0.00228327952971,1.01763761403,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,294.0,256.0,2.0,det_mcd,0.000829872,0.004227931,0.003398059,409.467845644,2.30904643233,1.77038837926,-0.538658053068,-23.3281602971,,,,,,,,,,,,,,,,,,,,,20.7961792605,17.9066678501,-2.88951141041,-13.894434041,39.0915737189,26.7505974432,-12.3409762758,-31.5694025636,0.226774124745,0.230860451458,0.00408632671362,1.80193693536,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,294.0,256.0,3.0,det_mcd,0.000769929,0.002422286,0.001652357,214.611607044,2.11563839379,1.87127095263,-0.244367441162,-11.5505297067,,,,,,,,,,,,,,,,,,,,,18.1894021078,18.2675900288,0.0781879210825,0.429854266893,30.4983096142,30.4983096142,0,0,0.226663889333,0.220317204321,-0.00634668501185,-2.80004240222,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,294.0,256.0,4.0,det_mcd,0.000772343,0.003322704,0.002550361,330.2109296,2.14553823594,1.75173030095,-0.393807934983,-18.35473861,,,,,,,,,,,,,,,,,,,,,19.9535158619,18.0389756584,-1.91454020349,-9.59500178689,34.1391102455,36.919100445,2.77999019946,8.14312435053,0.225729878169,0.226543970805,0.00081409263538,0.360649038569,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,589.0,512.0,0.0,det_mcd,0.002162818,0.008352627,0.006189809,286.191857105,1.87725764986,1.44188511472,-0.435372535142,-23.1919435872,,,,,,,,,,,,,,,,,,,,,13.1716809958,13.2062981788,0.0346171829376,0.262815224181,37.5463309052,25.480811295,-12.0655196101,-32.135016443,0.212680540317,0.21244790278,-0.000232637537002,-0.109383555569,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,589.0,512.0,1.0,det_mcd,0.002368638,0.007625366,0.005256728,221.930408952,1.78321264546,1.40413135585,-0.379081289615,-21.2583334118,,,,,,,,,,,,,,,,,,,,,14.7931509505,14.3851369668,-0.408013983639,-2.7581276295,36.9279291584,36.9279291584,0,0,0.213943058072,0.225118532191,0.0111754741185,5.22357407584,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,589.0,512.0,2.0,det_mcd,0.002399216,0.008457986,0.00605877,252.53124354,1.84779021995,1.48070183998,-0.36708837997,-19.8663449999,,,,,,,,,,,,,,,,,,,,,14.8883569947,15.6894790778,0.801122083063,5.38086293436,41.6696215868,38.6564847465,-3.01313684028,-7.23101560691,0.209386098255,0.226703410414,0.0173173121583,8.27051666879,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,589.0,512.0,3.0,det_mcd,0.002338561,0.007525437,0.005186876,221.797763667,1.71127676462,1.38965105071,-0.321625713903,-18.7944884517,,,,,,,,,,,,,,,,,,,,,13.4650485353,13.9650918509,0.500043315609,3.71363916214,38.1028845622,38.1028845622,0,0,0.216307598026,0.205604905275,-0.0107026927515,-4.94790421103,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D2,uniform_bbox,E8,589.0,512.0,4.0,det_mcd,0.002404485,0.009423648,0.007019163,291.919600247,1.78472169834,1.4260085584,-0.358713139939,-20.0991079042,,,,,,,,,,,,,,,,,,,,,13.9020665632,14.5756600552,0.673593491985,4.84527598054,32.5638156453,32.5638156453,0,0,0.213638102726,0.224377564979,0.0107394622532,5.02694140986,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,160.0,128.0,0.0,det_mcd,0.000393546,0.001986559,0.001593013,404.784447053,2.95153341243,2.06692152789,-0.88461188454,-29.9712644558,,,,,,,,,,,,,,,,,,,,,20.2014015499,18.7719121598,-1.42948939015,-7.07618917735,28.4670087667,21.2055894738,-7.26141929295,-25.5081921408,0.231544669292,0.229277983834,-0.00226668545816,-0.978940895113,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,160.0,128.0,1.0,det_mcd,0.000373007,0.001953937,0.00158093,423.833869069,3.07527788011,2.27499023485,-0.800287645255,-26.0232628223,,,,,,,,,,,,,,,,,,,,,24.6525928241,22.3002099986,-2.35238282548,-9.5421315002,35.5458941028,35.5458941028,0,0,0.226953515114,0.236241273788,0.00928775867424,4.09236167573,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,160.0,128.0,2.0,det_mcd,0.000352909,0.002169035,0.001816126,514.615949154,3.24995323135,2.30947166675,-0.940481564609,-28.9383107282,,,,,,,,,,,,,,,,,,,,,22.9221256984,20.9983388597,-1.92378683878,-8.39270695959,32.4922439227,25.4491982078,-7.04304571493,-21.6760828575,0.230849505387,0.227954168645,-0.00289533674212,-1.25420963639,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,160.0,128.0,3.0,det_mcd,0.000366705,0.002017948,0.001651243,450.291924026,2.92162175613,2.05418008636,-0.867441669761,-29.6904165621,,,,,,,,,,,,,,,,,,,,,20.893647052,18.5410672118,-2.35257984017,-11.2597854952,24.3277967213,23.9296797228,-0.398116998509,-1.63646960335,0.240231762903,0.225931276442,-0.0143004864611,-5.95278754493,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,160.0,128.0,4.0,det_mcd,0.000371303,0.001530153,0.00115885,312.103591945,3.73872402711,2.63039618445,-1.10832784266,-29.6445481031,,,,,,,,,,,,,,,,,,,,,26.9313544289,24.4674815458,-2.46387288305,-9.1487150769,37.5438711664,37.5438711664,0,0,0.239796874268,0.233609389967,-0.00618748430076,-2.58030231613,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,320.0,256.0,0.0,det_mcd,0.000790809,0.003742399,0.00295159,373.236773987,2.46409392746,1.93142991393,-0.532664013525,-21.6170336524,,,,,,,,,,,,,,,,,,,,,19.918135798,18.3886742352,-1.52946156285,-7.67873850421,32.0876136416,26.1584305881,-5.92918305345,-18.4781053514,0.223032893231,0.224498310628,0.00146541739777,0.657040930843,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,320.0,256.0,1.0,det_mcd,0.000869707,0.003227342,0.002357635,271.083824782,2.53866379177,2.03680716333,-0.501856628439,-19.7685345364,,,,,,,,,,,,,,,,,,,,,20.3912937868,20.3575924201,-0.0337013666615,-0.165273312297,28.5116586617,28.5116586617,0,0,0.233935993273,0.230158730159,-0.0037772631139,-1.61465666786,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,320.0,256.0,2.0,det_mcd,0.000781351,0.003142862,0.002361511,302.234335145,2.87672601024,2.23977735812,-0.636948652114,-22.1414430796,,,,,,,,,,,,,,,,,,,,,24.6445345307,23.0662947858,-1.57823974489,-6.40401523073,38.0336458378,38.0336458378,0,0,0.226745735865,0.226153990787,-0.000591745078217,-0.260972968669,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,320.0,256.0,3.0,det_mcd,0.000785057,0.003702935,0.002917878,371.677215795,2.57289137589,2.06538571039,-0.507505665499,-19.7251104441,,,,,,,,,,,,,,,,,,,,,20.3886602145,20.3740450106,-0.0146152039497,-0.0716830031789,34.9500542095,34.9500542095,0,0,0.233625597558,0.224532567495,-0.00909303006303,-3.89213774435,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,320.0,256.0,4.0,det_mcd,0.000784136,0.004569259,0.003785123,482.712565167,2.62223764501,2.20027663768,-0.421961007337,-16.0916386865,,,,,,,,,,,,,,,,,,,,,23.3693828585,23.4061272183,0.0367443598733,0.157232906388,34.9739184307,34.9739184307,0,0,0.228157010809,0.226692558657,-0.00146445215182,-0.641861561314,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,640.0,512.0,0.0,det_mcd,0.002271333,0.010025661,0.007754328,341.399873995,2.08482693261,1.55864419834,-0.526182734268,-25.2386769394,,,,,,,,,,,,,,,,,,,,,14.7667831768,14.8147346299,0.0479514531271,0.32472511144,29.1582804901,29.7531013998,0.594820909738,2.0399725215,0.20381513341,0.203502073102,-0.000313060308016,-0.153600129087,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,640.0,512.0,1.0,det_mcd,0.002404656,0.009093843,0.006689187,278.176462662,2.07138468517,1.51420692131,-0.557177763862,-26.8988067668,,,,,,,,,,,,,,,,,,,,,13.891717619,13.7491777387,-0.142539880262,-1.02607815802,27.5500948106,27.5500948106,0,0,0.20915875697,0.217157864227,0.00799910725698,3.82441900729,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,640.0,512.0,2.0,det_mcd,0.002527729,0.009254737,0.006727008,266.12852881,2.39991959522,1.80484825956,-0.595071335661,-24.7954696835,,,,,,,,,,,,,,,,,,,,,16.650488598,17.0550019514,0.404513353309,2.42943833706,34.5771319379,34.5771319379,0,0,0.209156933741,0.213851850311,0.00469491657002,2.24468607664,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,640.0,512.0,3.0,det_mcd,0.002180691,0.008025716,0.005845025,268.035452983,2.2641832055,1.63994810284,-0.624235102665,-27.5699908535,,,,,,,,,,,,,,,,,,,,,15.7957612439,15.7417680378,-0.0539932061127,-0.341820854842,29.4984713481,31.6460888876,2.14761753953,7.28043671885,0.210274577374,0.211264917143,0.000990339768786,0.470974561525,,,,,,,,
table_5_runtime,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D3,uniform_bbox,E0,640.0,512.0,4.0,det_mcd,0.002295119,0.008098675,0.005803556,252.865145555,2.20108442124,1.61726727421,-0.583817147032,-26.5240688361,,,,,,,,,,,,,,,,,,,,,15.3815052824,15.408102585,0.0265973026365,0.172917423543,32.282060822,32.282060822,0,0,0.219088643917,0.216506785507,-0.00258185840938,-1.17845378164,,,,,,,,
